source;target;weight
7004062643;23005349700;1
7004062643;6603952345;2
7004062643;7801466620;1
7004062643;6507270884;9
7004062643;6507196188;1
7004062643;6603069194;2
7004062643;6507358160;1
7004062643;22941822500;15
7004062643;7003695957;20
7004062643;55932273900;3
7004062643;10046014500;1
7004062643;6506629452;2
7004062643;55837630500;1
7004062643;7003705360;2
7004062643;35305437700;2
7004062643;6701628481;12
7004062643;6603251415;2
7004062643;37097132800;1
7004062643;6504697648;1
7004062643;57197891817;5
7004062643;12241080700;1
7004062643;55089994000;4
7004062643;6603052835;12
7004062643;54421747900;8
7004062643;6602412538;2
7004062643;36857353100;2
7004062643;57215478379;7
7004062643;35745166000;1
7004062643;55942685200;1
7004062643;7004062643;79
7004062643;7102118839;29
7004062643;8673451300;8
7004062643;6604093594;70
7004062643;37062992300;1
7004062643;8051623800;1
7004062643;37067242700;4
7004062643;6506787602;2
7004062643;6505608881;2
7004062643;57193402674;2
7004062643;24448233400;14
7004062643;6506371158;5
7004062643;6602928192;7
7004062643;6506469799;1
7004062643;13204437900;5
7004062643;12780126700;27
7004062643;6602183236;31
7004062643;8937758100;2
7004062643;54391626100;1
7004062643;22941809300;1
7004062643;12779994000;15
7004062643;55935282100;1
7004062643;35192115100;2
7004062643;6603036688;1
7004062643;7103360092;1
7004062643;6603425952;1
7004062643;6603385001;4
7004062643;56044417200;1
7004062643;6603723193;3
7004062643;36993209800;1
7004062643;55397962500;8
7004062643;6603083383;2
7004062643;6701571938;1
7004062643;35604392700;3
55325485200;57192641498;24
55325485200;57189583536;7
55325485200;55663461900;3
55325485200;7801484879;22
55325485200;6701851063;6
55325485200;22837212900;1
55325485200;6506202906;2
55325485200;56401010000;1
55325485200;56473650100;1
55325485200;55229674900;1
55325485200;56035399900;33
55325485200;56138570600;1
55325485200;8939095000;17
55325485200;55900794000;1
55325485200;55984791700;8
55325485200;36102782300;1
55325485200;6506517950;53
55325485200;6602384213;1
55325485200;26654971900;24
55325485200;14120078400;2
55325485200;6504412762;1
55325485200;13106271700;1
55325485200;7801589482;1
55325485200;6506909749;1
55325485200;55951126600;2
55325485200;47062057200;1
55325485200;6506595649;102
55325485200;56635978900;1
55325485200;56507121600;4
55325485200;24469170600;27
55325485200;56595695300;1
55325485200;56099873400;1
55325485200;7005232699;2
55325485200;14032295300;14
55325485200;7003541369;1
55325485200;57205288040;1
55325485200;57204477327;2
55325485200;47062226700;1
55325485200;7006605006;1
55325485200;55566427200;2
55325485200;22135207300;40
55325485200;7003328144;1
55325485200;56351606300;1
55325485200;56709597400;27
55325485200;6507617841;13
55325485200;6506769873;1
55325485200;6701810133;6
55325485200;35208071700;1
55325485200;36009668900;3
55325485200;56835277200;17
55325485200;57055197000;8
55325485200;6603869283;34
55325485200;6503932009;1
55325485200;24801901600;67
55325485200;36778423900;9
55325485200;6602392468;2
55325485200;6602325983;49
55325485200;11439869200;1
55325485200;6602691586;5
55325485200;57195551891;11
55325485200;24471690600;49
55325485200;35230411700;1
55325485200;37110707700;6
55325485200;56465971200;10
55325485200;36550084900;1
55325485200;6602933513;2
55325485200;15757069400;3
55325485200;55325485200;138
55325485200;6508185792;11
55325485200;6701571938;1
55325485200;56891225100;39
55325485200;57191482645;4
55325485200;57192214306;1
55325485200;57192238160;2
7003742671;7003742671;83
7003742671;7006488497;1
7003742671;23491960700;1
7003742671;8976338300;12
7003742671;55663461900;1
7003742671;36125702700;15
7003742671;8919294300;1
7003742671;56334992300;1
7003742671;6602211636;1
7003742671;6506767158;1
7003742671;57201480051;1
7003742671;55960412200;1
7003742671;55898531800;2
7003742671;55492794900;1
7003742671;55900794000;1
7003742671;36124657000;21
7003742671;6507985012;35
7003742671;6602763737;1
7003742671;36778321400;1
7003742671;22135343300;3
7003742671;6506284998;13
7003742671;23026586800;1
7003742671;6506533429;1
7003742671;55932273900;2
7003742671;56634357600;1
7003742671;55441035900;1
7003742671;7003467198;3
7003742671;6602643133;33
7003742671;6602947376;1
7003742671;6507896816;1
7003742671;6603020693;1
7003742671;57192811990;1
7003742671;8645228100;1
7003742671;56228691600;4
7003742671;56241445700;1
7003742671;35410703700;1
7003742671;6602936561;1
7003742671;24074406000;1
7003742671;56180647700;1
7003742671;23389216700;1
7003742671;6701839743;2
7003742671;57212513604;3
7003742671;7103377352;1
7003742671;36857353100;2
7003742671;18838592500;1
7003742671;7003862930;5
7003742671;8673451300;1
7003742671;7006605006;7
7003742671;6602616477;2
7003742671;7003351322;1
7003742671;6508285207;13
7003742671;6507651632;8
7003742671;54412866300;1
7003742671;8937758100;1
7003742671;6602491059;1
7003742671;26023609000;3
